surah,verse,verse_id,translation,topic_probability_00,topic_probability_01,dominant_topic,membership_entropy
76,3,76:3,"Indeed, We guided him to the way, be he grateful or be he ungrateful.",0.59252083,0.40747917,0,0.6759279077530993
76,4,76:4,"Indeed, We have prepared for the disbelievers chains and shackles and a blaze.",0.6679316,0.33206835,0,0.6356337664632395
76,5,76:5,"Indeed, the righteous will drink from a cup [of wine] whose mixture is of Kafur,",0.6350938,0.36490622,0,0.6561889077055755
76,6,76:6,A spring of which the [righteous] servants of Allah will drink; they will make it gush forth in force [and abundance].,0.6663643,0.3336357,0,0.6367235388003987
76,7,76:7,They [are those who] fulfill [their] vows and fear a Day whose evil will be widespread.,0.6521152,0.34788477,0,0.6461273887839518
76,8,76:8,"And they give food in spite of love for it to the needy, the orphan, and the captive,",0.56086224,0.4391378,0,0.685720345774814
76,9,76:9,"[Saying], ""We feed you only for the countenance of Allah. We wish not from you reward or gratitude.",0.5400495,0.4599506,0,0.6899357976684279
76,10,76:10,"Indeed, We fear from our Lord a Day austere and distressful.""",0.6663455,0.33365446,0,0.6367365620352166
76,11,76:11,So Allah will protect them from the evil of that Day and give them radiance and happiness,0.6456824,0.35431758,0,0.6500785111762934
76,12,76:12,And will reward them for what they patiently endured [with] a garden [in Paradise] and silk [garments].,0.59069914,0.4093009,0,0.676603071670749
76,13,76:13,[They will be] reclining therein on adorned couches. They will not see therein any [burning] sun or [freezing] cold.,0.63602126,0.3639787,0,0.6556731215370697
76,14,76:14,"And near above them are its shades, and its [fruit] to be picked will be lowered in compliance.",0.8151289,0.18487109,0,0.47869992378631165
76,15,76:15,"And there will be circulated among them vessels of silver and cups having been [created] clear [as glass],",0.67333466,0.32666537,0,0.6317918940068732
76,16,76:16,Clear glasses [made] from silver of which they have determined the measure.,0.7692409,0.23075908,0,0.5401919259352036
76,17,76:17,And they will be given to drink a cup [of wine] whose mixture is of ginger,0.5663335,0.43366653,0,0.684320923022856
76,18,76:18,[From] a fountain within Paradise named Salsabeel.,0.8254664,0.17453358,0,0.46300247375291104
76,19,76:19,"There will circulate among them young boys made eternal. When you see them, you would think them [as beautiful as] scattered pearls.",0.802214,0.197786,0,0.49731778851926683
76,20,76:20,"And when you look there [in Paradise], you will see pleasure and great dominion.",0.65460896,0.3453911,0,0.6445467302545027
76,21,76:21,"Upon the inhabitants will be green garments of fine silk and brocade. And they will be adorned with bracelets of silver, and their Lord will give them a purifying drink.",0.60148954,0.39851052,0,0.6724030798595969
76,22,76:22,"[And it will be said], ""Indeed, this is for you a reward, and your effort has been appreciated.""",0.6651205,0.33487955,0,0.6375805294311592
76,23,76:23,"Indeed, it is We who have sent down to you, [O Muhammad], the Qur'an progressively.",0.7172034,0.28279665,0,0.5955752684346319
76,24,76:24,So be patient for the decision of your Lord and do not obey from among them a sinner or ungrateful [disbeliever].,0.58468163,0.41531837,0,0.6787358607047027
76,25,76:25,And mention the name of your Lord [in prayer] morning and evening,0.5813065,0.41869342,0,0.6798667942651787
76,26,76:26,And during the night prostrate to Him and exalt Him a long [part of the] night.,0.5952061,0.40479395,0,0.6749076151232171
76,27,76:27,"Indeed, these [disbelievers] love the immediate and leave behind them a grave Day.",0.6391398,0.36086023,0,0.6539115341217541
76,28,76:28,"We have created them and strengthened their forms, and when We will, We can change their likenesses with [complete] alteration.",0.74702805,0.25297198,0,0.5655766820258811
76,29,76:29,"Indeed, this is a reminder, so he who wills may take to his Lord a way.",0.6621209,0.33787912,0,0.6396186785895166
76,30,76:30,"And you do not will except that Allah wills. Indeed, Allah is ever Knowing and Wise.",0.6278948,0.37210515,0,0.6600665950703484
76,31,76:31,He admits whom He wills into His mercy; but the wrongdoers - He has prepared for them a painful punishment.,0.60865283,0.3913471,0,0.6693468833134714
77,1,77:1,By those [winds] sent forth in gusts,0.6544373,0.3455627,0,0.6446564148970659
77,2,77:2,And the winds that blow violently,0.70440936,0.2955906,0,0.6070818310448977
77,3,77:3,And [by] the winds that spread [clouds],0.7331259,0.2668741,0,0.5801248854067065
77,4,77:4,And those [angels] who bring criterion,0.6003,0.39970005,0,0.6728898293146952
77,5,77:5,And those [angels] who deliver a message,0.6108549,0.38914502,0,0.6683641358296459
77,6,77:6,"As justification or warning,",0.7195973,0.2804027,0,0.5933332607875647
77,7,77:7,"Indeed, what you are promised is to occur.",0.56864434,0.43135566,0,0.683693258430896
77,8,77:8,So when the stars are obliterated,0.8822549,0.11774511,0,0.3624080657230125
77,9,77:9,And when the heaven is opened,0.6127451,0.3872549,0,0.6675043160329546
77,10,77:10,And when the mountains are blown away,0.8497237,0.15027629,0,0.42318805121094794
77,11,77:11,And when the messengers' time has come...,0.79294163,0.20705834,0,0.5100330436713713
77,12,77:12,For what Day was it postponed?,1.0,0.0,0,2.7631021115928546e-11
77,13,77:13,For the Day of Judgement.,0.62118727,0.37881273,0,0.6634799080550009
77,14,77:14,And what can make you know what is the Day of Judgement?,0.71850395,0.28149608,0,0.594360740330426
77,15,77:15,"Woe, that Day, to the deniers.",0.7531299,0.24687009,0,0.5588703960174716
77,16,77:16,Did We not destroy the former peoples?,0.6710014,0.32899866,0,0.6334672116173345
77,17,77:17,Then We will follow them with the later ones.,0.7229964,0.27700362,0,0.5901010112300963
77,18,77:18,Thus do We deal with the criminals.,0.7186886,0.28131136,0,0.5941876083923202
77,19,77:19,"Woe, that Day, to the deniers.",0.7531299,0.24687009,0,0.5588703960174716
77,20,77:20,Did We not create you from a liquid disdained?,0.74795836,0.2520416,0,0.5645670064809549
77,21,77:21,And We placed it in a firm lodging,1.0,0.0,0,2.7631021115928546e-11
77,22,77:22,For a known extent.,1.0,0.0,0,2.7631021115928546e-11
77,23,77:23,"And We determined [it], and excellent [are We] to determine.",0.9219471,0.07805285,0,0.27398782968748403
77,24,77:24,"Woe, that Day, to the deniers.",0.7531299,0.24687009,0,0.5588703960174716
77,25,77:25,Have We not made the earth a container,0.8050557,0.19494429,0,0.4933133604475315
77,26,77:26,Of the living and the dead?,0.6447735,0.35522652,0,0.6506221578570435
77,27,77:27,"And We placed therein lofty, firmly set mountains and have given you to drink sweet water.",0.65062875,0.34937122,0,0.6470565502672522
77,28,77:28,"Woe, that Day, to the deniers.",0.7531299,0.24687009,0,0.5588703960174716
77,29,77:29,"[They will be told], ""Proceed to that which you used to deny.",0.6544108,0.34558922,0,0.6446733516557405
77,30,77:30,Proceed to a shadow [of smoke] having three columns,0.7733063,0.22669372,0,0.5352503366930135
77,31,77:31,"[But having] no cool shade and availing not against the flame.""",0.5252113,0.47478876,0,0.6918754170080641
77,32,77:32,"Indeed, it throws sparks [as huge] as a fortress,",1.0,0.0,0,2.7631021115928546e-11
77,33,77:33,As if they were yellowish [black] camels.,0.8119542,0.18804576,0,0.48337688457157996
77,34,77:34,"Woe, that Day, to the deniers.",0.7531299,0.24687009,0,0.5588703960174716
77,35,77:35,"This is a Day they will not speak,",0.82759076,0.17240924,0,0.4596858722269993
77,36,77:36,Nor will it be permitted for them to make an excuse.,0.65275097,0.34724906,0,0.6457270302887578
77,37,77:37,"Woe, that Day, to the deniers.",0.7531299,0.24687012,0,0.558870407905409
77,38,77:38,This is the Day of Judgement; We will have assembled you and the former peoples.,0.7295258,0.2704742,0,0.5837299154440456
77,39,77:39,"So if you have a plan, then plan against Me.",0.856027,0.14397293,0,0.41211052398839354
77,40,77:40,"Woe, that Day, to the deniers.",0.7531299,0.24687012,0,0.558870407905409
77,41,77:41,"Indeed, the righteous will be among shades and springs",0.7216805,0.2783195,0,0.5913591243370285
77,42,77:42,"And fruits from whatever they desire,",0.43313125,0.56686866,1,0.6841775083470465
77,43,77:43,"[Being told], ""Eat and drink in satisfaction for what you used to do.""",0.5442544,0.45574552,0,0.6892251554115855
77,44,77:44,"Indeed, We thus reward the doers of good.",0.6236401,0.37635988,0,0.6622539564762658
77,45,77:45,"Woe, that Day, to the deniers.",0.7531299,0.24687009,0,0.5588703960174716
77,46,77:46,"[O disbelievers], eat and enjoy yourselves a little; indeed, you are criminals.",0.67649996,0.32350004,0,0.6294795922522358
77,47,77:47,"Woe, that Day, to the deniers.",0.7531299,0.24687009,0,0.5588703960174716
77,48,77:48,"And when it is said to them, ""Bow [in prayer],"" they do not bow.",0.6899098,0.31009012,0,0.6191727933573353
77,49,77:49,"Woe, that Day, to the deniers.",0.7531299,0.24687009,0,0.5588703960174716
77,50,77:50,Then in what statement after the Qur'an will they believe?,0.7074589,0.29254112,0,0.6044112845957296
78,1,78:1,About what are they asking one another?,0.50404227,0.49595773,0,0.6931145003460213
78,2,78:2,About the great news -,0.7256037,0.27439624,0,0.5875826186638213
78,3,78:3,That over which they are in disagreement.,0.8623645,0.13763557,0,0.4006480009268967
78,4,78:4,No! They are going to know.,1.0,0.0,0,2.7631021115928546e-11
78,5,78:5,"Then, no! They are going to know.",1.0,0.0,0,2.7631021115928546e-11
78,6,78:6,Have We not made the earth a resting place?,0.8453233,0.15467669,0,0.43073622011011914
78,7,78:7,And the mountains as stakes?,0.7550664,0.24493362,0,0.5567003861927707
78,8,78:8,And We created you in pairs,0.86247015,0.13752986,0,0.40045399627052103
78,9,78:9,And made your sleep [a means for] rest,0.6770347,0.32296538,0,0.6290844708786996
78,10,78:10,And made the night as clothing,0.7406852,0.2593148,0,0.5723389833431993
78,11,78:11,And made the day for livelihood,0.85111463,0.14888534,0,0.420770739120238
78,12,78:12,And constructed above you seven strong [heavens],0.67391235,0.32608768,0,0.6313732897180431
78,13,78:13,And made [therein] a burning lamp,0.8574862,0.14251386,0,0.40950071197919324
78,14,78:14,"And sent down, from the rain clouds, pouring water",1.0,0.0,0,2.7631021115928546e-11
78,15,78:15,That We may bring forth thereby grain and vegetation,0.6517995,0.3482005,0,0.6463255554096251
78,16,78:16,And gardens of entwined growth.,0.6856883,0.31431168,0,0.6225071789459579
78,17,78:17,"Indeed, the Day of Judgement is an appointed time -",0.68541324,0.31458673,0,0.6227215680749529
78,18,78:18,The Day the Horn is blown and you will come forth in multitudes,0.7713618,0.22863823,0,0.5376256147677448
78,19,78:19,And the heaven is opened and will become gateways,0.7065859,0.2934141,0,0.6051803805271238
78,20,78:20,And the mountains are removed and will be [but] a mirage.,0.78141016,0.21858983,0,0.5251173614694887
78,21,78:21,"Indeed, Hell has been lying in wait",0.77562374,0.22437626,0,0.5323913076543652
78,22,78:22,"For the transgressors, a place of return,",0.69960576,0.30039424,0,0.6111979682947744
78,23,78:23,In which they will remain for ages [unending].,0.7490888,0.25091115,0,0.5633339504008695
78,24,78:24,They will not taste therein [any] coolness or drink,0.5346016,0.4653984,0,0.6907507131704165
78,25,78:25,Except scalding water and [foul] purulence -,0.5140736,0.48592633,0,0.6927510118102425
78,26,78:26,An appropriate recompense.,0.47485772,0.5251424,1,0.6918823466941219
78,27,78:27,"Indeed, they were not expecting an account",0.76796263,0.23203741,0,0.541726438766287
78,28,78:28,And denied Our verses with [emphatic] denial.,0.57384616,0.42615387,0,0.6822006643606431
78,29,78:29,But all things We have enumerated in writing.,0.509231,0.490769,0,0.6929767578033931
78,30,78:30,"""So taste [the penalty], and never will We increase you except in torment.""",0.5158497,0.48415023,0,0.692644686168617
78,31,78:31,"Indeed, for the righteous is attainment -",0.6201124,0.37988755,0,0.6640090661145159
78,32,78:32,Gardens and grapevines,0.48873714,0.5112629,1,0.6928934450862096
78,33,78:33,And full-breasted [companions] of equal age,0.53479236,0.46520758,0,0.6907242198464301
78,34,78:34,And a full cup.,0.0,0.0,0,5.526204223185709e-11
78,35,78:35,No ill speech will they hear therein or any falsehood -,0.7066935,0.2933065,0,0.6050857992533583
78,36,78:36,"[As] reward from your Lord, [a generous] gift [made due by] account,",0.52216035,0.47783965,0,0.6921646964220238
78,37,78:37,"[From] the Lord of the heavens and the earth and whatever is between them, the Most Merciful. They possess not from Him [authority for] speech.",0.585935,0.41406494,0,0.6783039531449031
78,38,78:38,"The Day that the Spirit and the angels will stand in rows, they will not speak except for one whom the Most Merciful permits, and he will say what is correct.",0.61736536,0.38263467,0,0.665339190521724
78,39,78:39,That is the True Day; so he who wills may take to his Lord a [way of] return.,0.6263956,0.37360445,0,0.6608461810025453
78,40,78:40,"Indeed, We have warned you of a near punishment on the Day when a man will observe what his hands have put forth and the disbeliever will say, ""Oh, I wish that I were dust!""",0.67186254,0.32813752,0,0.6328517651318082
79,1,79:1,By those [angels] who extract with violence,0.6202152,0.37978482,0,0.6639586885133679
79,2,79:2,And [by] those who remove with ease,0.6482455,0.3517545,0,0.6485259748771226
79,3,79:3,And [by] those who glide [as if] swimming,0.70743805,0.29256198,0,0.604429705910408
79,4,79:4,And those who race each other in a race,0.6503061,0.34969392,0,0.6472569432055074
79,5,79:5,"And those who arrange [each] matter,",0.7036744,0.29632565,0,0.6077187966336802
79,6,79:6,"On the Day the blast [of the Horn] will convulse [creation],",0.78990155,0.21009842,0,0.5140870575500327
79,7,79:7,There will follow it the subsequent [one].,0.8848344,0.11516559,0,0.35718079841065964
